"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,3.201858,,
"CAN","Canada","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,0.456346,,
"CAN","Canada","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,1.64043,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,2.374963,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,3.761145,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,2.69663,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,2.250811,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,1.311386,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,0.69765,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-0.790212,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,0.552878,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,1.363003,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,1.777885,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,2.115778,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,3.191777,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,0.966991,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,1.293588,,
"CAN","Canada","P3S13","Final consumption expenditure of general government","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,6.38827,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,5.774881,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,0.89514,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-12.394601,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,13.788381,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,5.594031,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,3.708567,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,2.077361,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,2.530906,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,0.751343,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,0.050746,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,4.627389,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,3.30395,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,0.378019,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-9.342381,,
"CAN","Canada","P7","Imports of goods and services","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,7.798384,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,3.876003,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,3.199906,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,0.780462,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,3.217324,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,2.01268,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,1.566596,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,1.686002,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,2.03106,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,2.066235,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,2.017516,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,3.264744,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,2.780489,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,1.382668,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-4.138221,,
"CAN","Canada","P3","Final consumption expenditure","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,5.388703,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,2.958114,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,1.72299,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-13.828836,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,12.335538,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,7.974384,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,3.572538,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,3.637533,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,0.819585,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-6.712113,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-4.759749,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,7.333925,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,1.824656,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,0.208506,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-9.492423,,
"CAN","Canada","P5","Gross capital formation","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,12.884992,,
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,3.951902,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,2.822689,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,0.256338,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,3.459802,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,2.274384,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,1.620072,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,1.820702,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,2.186564,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,2.114187,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,2.046718,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,3.330419,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,2.776443,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,1.370918,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-5.0075,"E","Estimated value"
"CAN","Canada","P41","of which: Actual individual consumption","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,5.317882,"E","Estimated value"
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,-33.14656,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,-68.167429,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-34.119951,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,-343.899578,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,22.45524,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,20.544155,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-4.081854,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,-62.53718,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-129.167338,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,234.192345,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,-162.119865,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,-41.636715,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,-354.633062,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,20.642705,,
"CAN","Canada","B11","External balance of goods and services","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,-291.077163,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,3.620643,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,1.785483,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-12.762334,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,8.07685,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,3.960285,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,0.68729,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,-0.456696,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,0.809921,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-9.959142,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-0.891293,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,7.028111,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,9.077159,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,3.072388,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,0.073457,,
"CAN","Canada","P51N112","Intellectual property product","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,2.58727,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",110.034882,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",108.445154,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",118.014293,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",109.062265,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",106.316401,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",107.86382,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",106.45468,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",107.17537,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",100.240139,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.935858,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",104.120204,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",107.198359,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",108.963362,,
"CAN","Canada","P51N11131","Transport equipment","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",100.708825,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",83.319781,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",86.413736,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",85.839458,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",88.281279,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",90.86798,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",93.104319,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",94.71507,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",97.578615,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",103.561703,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",108.093089,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",110.19136,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",112.117115,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",117.723345,,
"CAN","Canada","P51N1111","Dwellings","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",134.419769,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",80.243981,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",85.827224,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",86.050907,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",88.502925,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",91.875394,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",94.729547,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",96.461853,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",99.376777,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.042422,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.098812,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",104.50377,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",106.863274,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",106.820283,,
"CAN","Canada","P51N1112","Other buildings and structures","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",116.084777,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",81.974483,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",84.491372,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",86.582604,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",87.227123,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",88.596476,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",90.403816,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",91.632764,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",94.643135,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.026804,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.1056,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",102.571534,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",105.143118,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",106.311114,,
"CAN","Canada","P51N112","Intellectual property product","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",109.025761,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",87.664508,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",86.719133,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",90.440465,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",91.165077,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",93.149248,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",95.176635,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",95.128651,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",95.241986,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.288354,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.427708,,
"CAN","Canada","B1GVC","of which: Manufacturing (ISIC rev4)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",105.744244,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",83.397576,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",91.030195,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",79.712274,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",80.37933,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",97.231703,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",101.415982,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",94.297785,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",88.742489,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",97.343652,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.064321,,
"CAN","Canada","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",96.244643,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",105.816197,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",116.517933,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",101.224913,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",107.140098,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",113.647145,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",111.101423,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",112.947056,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",115.737649,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",97.300946,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",103.880143,,
"CAN","Canada","B1GVB_E","Industry, including energy (ISIC rev4)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",108.697419,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",83.66009,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",89.400839,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",89.865309,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",90.700392,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",92.021312,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",94.556707,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",95.551086,,
"CAN","Canada","B1GVF","Construction (ISIC rev4)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",97.835192,,
